latitude,longitude,airline_sentiment
37.2609065909238,-91.7105379922737,neutral
41.8169300938923,-105.414970612401,positive
40.9589671598864,-101.312514097796,neutral
37.6031346550771,-102.789408421527,neutral
33.918989583666,-94.1387656195451,negative
32.5336414776544,-97.563105144406,neutral
39.5996257832727,-105.059376327269,neutral
34.9253416020024,-96.2133883661984,positive
38.0517497516575,-100.484241896428,neutral
41.3363112687307,-94.2923258023317,neutral
34.4099540819753,-101.302302245073,neutral
38.2732349723943,-107.685140231653,neutral
54.7444537428325,-104.745034468631,neutral
29.9800780061329,-97.977218563426,neutral
44.0748366971656,-104.035962252854,neutral
39.6538414557325,-90.3395055811194,positive
39.9422617412791,-106.097837767495,neutral
43.988473165732,-100.211258449709,negative
41.3257966763029,-95.7692475169354,neutral
37.5158820435356,-101.654714554659,neutral
41.1270570057603,-104.680265392481,neutral
47.3697027685788,-105.281038960125,negative
32.5251843344331,-107.41128335466,neutral
35.2683799356692,-97.932396787416,neutral
34.5807506727567,-103.562548410026,neutral
36.8500584881193,-96.7272995729028,negative
37.4311014075017,-99.9465832952951,neutral
43.1310407653401,-108.029470330385,negative
42.156614315523,-103.305781167975,neutral
40.9973350485113,-102.529556099283,positive
39.2320865970074,-103.642533477786,neutral
38.0835171873877,-108.714178207022,neutral
44.1691751863809,-99.8908336150601,negative
38.4105046949998,-103.255782388235,negative
34.741538699436,-98.5036311370007,neutral
41.5461112726239,-103.129668025752,neutral
35.6915720391857,-104.365660012766,negative
35.7255623338844,-102.674822221682,negative
45.8810412344755,-107.016044509549,positive
29.0765810360092,-103.649424151426,negative
34.7807065948801,-99.1549368617167,negative
41.6570196400235,-96.6084481662342,positive
32.4202612247875,-99.1005010023897,neutral
47.2552469986146,-107.281010458517,negative
45.6831028479444,-92.3077571882378,neutral
40.4553788303228,-97.1244096458872,positive
40.1907709134381,-105.539456622276,neutral
38.4529222233243,-104.563885505568,neutral
45.7100473010486,-97.9112210728744,negative
40.8273864437128,-100.159765892849,negative
39.7845152817658,-94.6690635434289,positive
43.5985565984395,-111.15674319055,negative
44.9468204576001,-103.597167618974,positive
40.5937578092203,-93.5592975331498,neutral
48.0568413580922,-92.4219519629021,negative
42.2218360569217,-104.424935684508,neutral
37.2882993593483,-103.367206150125,positive
33.8299784535738,-93.6363971004549,neutral
38.123995400945,-98.7985221379257,positive
43.5552670595493,-114.009769910205,negative
43.4689913221548,-88.2396792814106,neutral
42.168482353746,-88.1826719007512,positive
47.245661811231,-98.1072747256284,neutral
47.030778832988,-92.4427928221405,positive
47.1032413737452,-95.8029426121477,negative
34.5092426348198,-108.776312016421,neutral
42.1046821930795,-105.768804724327,negative
39.4013840899196,-102.551749532701,neutral
40.2844615840069,-105.48137306407,neutral
42.2361282183093,-103.731901161205,neutral
37.6297373887383,-106.660783386096,neutral
38.8491892881166,-100.393731763595,negative
45.2397324458008,-99.3033039682854,neutral
44.4127971149327,-100.245556367089,negative
34.8808617553641,-104.041061520906,negative
46.61428778392,-94.3573028378015,neutral
29.992419565504,-109.99780092736,neutral
39.7574507432779,-98.8008518954978,positive
41.5696321846419,-100.566390670182,neutral
37.6075290450528,-101.492156845024,positive
30.6577090018529,-99.3917257111985,neutral
36.3545463638345,-102.928611041397,negative
43.586814639905,-101.034035977004,positive
41.1628011969411,-92.8432827480506,positive
46.1900139989569,-107.516372451398,neutral
37.584266550917,-101.653613259174,positive
42.1628845205262,-96.3816142666125,neutral
45.0944660791422,-102.841976965897,neutral
32.9145170065472,-109.237220792026,positive
42.1213338557188,-101.36214679602,negative
34.145245535423,-107.573852413304,positive
37.6651210966336,-104.376652120425,negative
37.4515337461562,-98.7072166673361,neutral
41.0827621419801,-104.422650744158,positive
46.4533209494683,-108.645510077838,positive
44.5083567918026,-99.5537533976137,positive
32.6187065817899,-100.967363657779,negative
44.6583702261455,-98.6243458324342,negative
46.1333189503917,-102.984031139491,positive
36.7280877969731,-96.2251904334954,negative
49.3639063781495,-94.3300043440335,neutral
38.5123510157335,-103.552674905418,neutral
46.9899015865352,-93.6409713851602,neutral
38.2341593193185,-103.184887772727,negative
45.9246034833878,-105.142962958585,negative
43.1996086173034,-104.435205014344,positive
36.1387748490145,-106.28190292869,negative
28.0217563308622,-100.026057661019,neutral
38.9055359068575,-105.012350437597,neutral
38.5539718771231,-109.818812238718,positive
35.1550831889965,-102.291256630967,neutral
36.1802760283459,-109.215082887286,neutral
38.0715867056619,-100.831888412168,negative
39.8514944435711,-102.390610702502,negative
39.5056182885752,-92.0648552196259,neutral
39.0361733438436,-100.130328152953,positive
43.0058465449393,-91.8883156494829,neutral
41.1903226517423,-105.747643620747,neutral
41.2653528259078,-107.597025459053,positive
42.222737026415,-101.384833118594,neutral
45.6436282563114,-108.911497425499,neutral
37.4329122473513,-101.270614909528,negative
37.8359649180033,-98.2893220347702,neutral
30.653844396574,-112.039747029561,positive
37.8612214138106,-107.960413218731,negative
47.8963433692738,-95.4861589679821,neutral
34.1616382925573,-105.921148817033,neutral
37.3194268505521,-101.214777626882,neutral
39.5755329044518,-99.2853050335379,negative
40.6182358526898,-105.89301473998,neutral
35.8506601049833,-99.4763619069854,positive
43.7260068937593,-98.8336093755319,positive
35.589262578944,-100.200734610457,positive
41.5657639331433,-97.9125070610975,negative
43.468485078272,-100.169170364876,positive
50.1078411262488,-102.06737043936,neutral
33.1262663016642,-90.8303710897932,positive
27.0690372511307,-93.5597362636494,negative
28.8532347272148,-96.9046592412534,negative
39.1130195353965,-110.253027362582,negative
48.9975227810111,-95.2252632072297,neutral
39.9349141460036,-103.215182412463,positive
43.0100264202834,-93.5406117269132,negative
49.9794190662291,-105.314894649675,positive
34.5390447884899,-97.7863628424369,neutral
36.4304141741826,-105.478707039544,negative
45.4650892452786,-100.935254793616,negative
39.9862066599693,-94.4611885869504,negative
41.0157776373596,-109.784689890392,negative
44.337773115347,-109.672858037189,neutral
41.8832092277275,-103.088339152935,negative
54.2359597575634,-98.8732496659147,negative
44.4397211126622,-93.9832643188691,negative
45.0628627369027,-94.9312402161218,positive
38.6571318162821,-105.699547757832,negative
35.5314702897473,-93.4328377850008,negative
52.7802398734117,-103.913454950382,negative
44.1887287117853,-98.6534430597253,negative
40.5244779626699,-95.6952728299613,neutral
38.544257151763,-91.05974364368,negative
49.4233032876646,-99.7048485626492,positive
35.7441618365089,-100.938495243246,negative
38.0198573266454,-110.54886111362,negative
39.5050135834839,-96.2074834160642,negative
38.2895420023083,-101.620419686725,neutral
41.8730576626386,-96.1747639252894,positive
42.3481733862022,-100.547857154758,negative
40.1836096493511,-106.328220778389,negative
39.0159528164313,-102.532329827395,neutral
37.2649905996511,-99.1634120395791,positive
39.0181443953663,-106.947102165803,negative
41.6803423022482,-108.309832598305,negative
34.2336905713471,-98.9686473256648,positive
39.1867777695848,-97.0138210509354,negative
38.7158842989725,-94.9677869296602,negative
53.8251260182858,-110.192069425036,negative
45.1665508921023,-100.562791324744,neutral
35.2327052727742,-99.8486248910546,positive
32.3807057927856,-98.2471642173365,negative
39.5536555635198,-95.1650568692333,positive
45.4039494121677,-101.455751233965,negative
41.2537915677349,-99.9235922595039,negative
35.1380993100663,-100.594147580284,neutral
37.4281212486778,-107.375123904027,negative
37.7886463612953,-91.0194968486223,negative
26.8973757133387,-95.9907614231779,positive
40.694963594507,-102.117707236557,negative
54.4862902822186,-107.744608166468,neutral
45.4219796824287,-101.028432252063,negative
51.3067280339018,-94.8627895602725,negative
40.4904265911701,-108.53108344451,negative
46.7850385599378,-113.907076082119,positive
25.2083560658634,-100.196855333504,positive
40.3797959920371,-109.884957842241,negative
38.4752769353455,-92.6231849764116,negative
35.8667667212301,-97.4962001687697,negative
33.0154603445844,-99.3252701989169,neutral
44.4681771317521,-102.552442403844,negative
38.152250912612,-104.252062541404,negative
44.5191719648771,-101.691778404658,negative
48.2328258888159,-104.452450259795,positive
34.7007944128998,-94.5423708986209,positive
33.0591661037761,-98.3614264359054,neutral
44.1009399564951,-106.77300591415,negative
41.2733981048828,-104.276397782031,neutral
40.4197670630438,-95.6688308097681,negative
28.7649240222402,-97.4046030840925,positive
50.6296681615719,-101.334910856602,negative
40.5508680948259,-100.656276281351,negative
30.3199404918771,-98.3878662564458,negative
44.4849881098488,-97.5404971098282,positive
47.2440248381647,-111.405712905785,positive
37.5985215095211,-97.1551605171131,neutral
40.047486888523,-96.407935489631,negative
44.0243653017696,-104.8022124457,negative
47.0658448922507,-96.0318150411717,negative
31.1684537980183,-101.573134909482,negative
37.5446470445537,-97.6713876687774,negative
37.1569142864146,-92.6537135302059,negative
38.0020619096088,-99.1015169437483,negative
37.6318405871914,-101.584863055254,negative
43.0727278455152,-93.5756226614295,positive
43.4864901720001,-101.542366122146,positive
39.4771608600177,-103.893713819993,negative
34.9989890155442,-110.487520111537,negative
33.955546024006,-105.301220442906,negative
39.757635226598,-106.735409721775,negative
48.0167923394163,-104.634501682715,positive
39.9296353179832,-99.6469070874365,positive
51.2002370081143,-97.9166569260446,negative
38.7240730006418,-99.7715759777632,neutral
35.1138086265525,-105.076899934731,negative
38.5335920124556,-108.156944176855,positive
36.4757121910265,-92.2120099377496,negative
38.2551553496696,-101.72496969255,positive
34.8879153215077,-98.9233165157099,negative
39.3966126617079,-105.89560894618,negative
37.5282713052497,-107.17854802101,positive
41.5039935859888,-95.7543836904939,negative
37.7116591637322,-103.161121289363,negative
42.2189654895575,-109.411335353171,neutral
47.4333094678517,-106.323588455801,neutral
44.0222618563013,-96.6508446704334,negative
32.7845868853461,-108.15501505837,negative
42.6794777449504,-99.9405418523934,negative
31.0405486276775,-103.183912207559,negative
42.4148304752169,-101.947884839601,neutral
46.045659028755,-105.640060600748,neutral
33.6400175160808,-107.270388608807,negative
39.1514143641443,-102.856811657875,negative
39.3050384922637,-107.060956103389,negative
43.6481413928727,-101.960464197088,negative
41.9147686994403,-105.054006348958,negative
36.0601475887701,-107.278317352124,negative
36.9706800589995,-97.8634283679054,negative
34.7005835002749,-96.9655011155742,negative
40.740379489811,-102.911542384474,negative
30.5551519842652,-101.60306662583,negative
33.2038249188961,-104.067872232072,negative
32.7748660150555,-94.6841407564967,negative
43.3744217136321,-100.463486554958,positive
34.8916439017104,-101.110321004371,negative
39.4824744207235,-111.210755933096,neutral
36.4360622603855,-91.8095864225269,negative
38.8705567380425,-95.5814314622191,negative
42.0366986175048,-94.3491384746024,negative
51.2059896118222,-98.5551779421427,negative
33.8007090931092,-103.758469557036,negative
38.9805947890491,-105.868582973365,neutral
39.8725635371531,-92.242641620846,positive
41.4161782713745,-110.56557780374,neutral
39.7105738325464,-101.020558771175,positive
38.0345000482605,-104.703299041443,negative
36.8360442373101,-96.962680524434,neutral
37.711897572613,-101.063166650466,negative
31.5124334029202,-98.3719970884956,negative
45.2365659401138,-107.614190242329,negative
44.2436275160864,-95.1375224180523,negative
38.687431229293,-99.3909939645085,neutral
42.1460863595504,-100.178341154289,negative
45.1987250696589,-99.7757894618324,negative
36.7848869414701,-107.402841972923,negative
35.8607381738682,-108.432008773541,negative
37.0023668303903,-99.1342590611598,positive
44.0247573853837,-97.8774394845658,negative
42.5846331040993,-103.681596231236,negative
41.5206906533877,-98.372689255541,positive
33.856376000848,-93.2503092497068,neutral
31.2845101697669,-106.028846436278,negative
42.8185962976281,-103.511425504137,neutral
42.5630853762707,-100.936467153924,negative
42.4555458441487,-107.087211155904,neutral
32.6356478535587,-96.6781523479914,negative
48.1345149007413,-89.3343605126094,positive
36.2145215420785,-99.7967635009676,neutral
32.8274201138604,-98.8384534894288,negative
45.2632494158945,-97.9272691153871,negative
43.5006112191647,-102.713771511442,negative
37.6012865381018,-99.0264223755258,neutral
31.9783864475673,-107.853147557921,neutral
38.7554476509728,-100.464682504826,negative
44.158720689656,-99.1976198631883,negative
47.7780705551317,-98.6345173728612,positive
40.0420314293363,-112.364943999223,neutral
29.3376583989442,-100.098052933781,negative
42.2719651631836,-99.7360635874203,negative
32.756752931319,-96.9181533036668,negative
37.2366631425973,-95.7389846272963,neutral
41.0697505282681,-105.829172679379,negative
35.8590889198213,-97.2576020110469,negative
34.9014818668658,-103.469725266583,neutral
40.4073903496963,-101.050155102235,negative
38.527930030087,-104.567374623303,neutral
34.0323558829581,-103.644517671027,neutral
34.8780628805051,-103.970289655333,negative
37.842721737634,-103.665021204201,negative
35.2962932040009,-95.0228295549812,negative
35.756432578539,-94.4772151443935,negative
33.6725164110412,-105.660572431263,negative
35.6354543483809,-98.0729442928349,neutral
43.0301013899608,-100.006435823105,negative
32.2602080933717,-110.54343054569,negative
42.7377951829459,-101.436761887193,negative
40.5905598480036,-106.33536194386,negative
36.1827928083137,-94.093687863358,negative
34.6158201153231,-104.046330957042,negative
38.9295289383729,-105.774795513788,negative
39.8535170284629,-105.375355068734,negative
42.9094611267367,-98.0719257109872,negative
48.1589197038555,-109.102058983637,positive
42.5437495856006,-97.4932140912191,negative
44.5688521154201,-102.817255997866,negative
42.9031390682619,-99.6818038901316,negative
37.1842545605823,-99.0541056800206,negative
38.8691393728908,-96.7267384465977,negative
35.1183319891579,-96.8050042822578,negative
39.9777074054353,-102.496244097638,negative
40.2601276367049,-100.396136273478,neutral
36.6639775763892,-104.08398393899,neutral
42.298595530397,-107.450172836292,negative
51.6161127302583,-98.8035868998024,neutral
35.1510335748783,-98.9979304803573,negative
39.1300029129875,-101.448053114492,negative
46.673676286222,-104.913404326582,neutral
27.0586934243499,-97.4612667469976,negative
39.0795724211205,-105.413153888623,negative
49.0969532965083,-99.0817370424802,neutral
34.0792262393676,-101.12265522485,negative
48.6228460317542,-91.4765797962307,negative
42.2143877104681,-108.403920532478,positive
34.8198651056787,-107.804132599054,neutral
43.1633053246895,-100.022814873739,positive
30.9485246906779,-102.936758621845,negative
33.4102236077551,-94.7172067862339,negative
54.3749939463672,-103.318030665044,negative
38.7058863167893,-100.341363898562,positive
36.1856075466487,-100.255050421374,negative
43.5355478176401,-95.5095986581745,neutral
38.4669193907825,-102.797390176966,negative
34.9192223019879,-104.227116140958,negative
34.4541935648656,-105.588385822901,positive
38.0691328589026,-100.296787914231,negative
34.512421221539,-98.4882066110255,negative
42.5677535265784,-97.3523719435726,negative
33.5975810945532,-98.3110069196726,positive
40.5511196759114,-90.0118633099413,negative
27.4104525091074,-107.229798293811,negative
39.6835335734029,-98.1265466014965,neutral
41.9060177665804,-100.183435383341,negative
36.416603968129,-103.291019186568,neutral
31.8819597383192,-100.331058885816,positive
34.9193243548316,-104.399762355607,negative
36.0676917266531,-99.3259587046405,negative
35.9673878655787,-102.016383419176,neutral
38.2911776658677,-97.9977940372251,negative
45.2540777813753,-95.5238763415061,negative
37.1879647255015,-101.872466659204,neutral
46.7877236532088,-101.257073327705,positive
43.2889115253131,-102.819127909494,neutral
29.2486412324512,-108.183977979016,negative
40.1400049963229,-103.509193148054,negative
38.715602273321,-96.2299323983361,neutral
38.8640936910355,-101.469579399226,negative
36.7990789796904,-97.3323443122106,negative
43.9785520247731,-101.597313033702,positive
48.4759187584686,-92.0219947379307,positive
44.2729069053764,-100.776413326527,positive
35.6458810905692,-102.368693711939,negative
41.8391596689412,-104.515999804751,neutral
39.4269067867017,-105.430917875953,negative
27.4252884077289,-108.727130868749,negative
43.8278870528795,-98.0464343575303,neutral
37.7613644243009,-94.201138056508,neutral
39.5798881652578,-97.9254039786231,negative
41.6991127819028,-94.7475228958226,negative
41.7242593068343,-103.037180094017,negative
42.8734645259564,-95.3245021006539,positive
32.8957909820684,-106.427064140699,neutral
35.4103297907559,-97.5447404628947,positive
34.6623029365464,-91.3200052436502,positive
41.5345093712154,-102.409929987307,positive
39.139846610479,-107.104678026261,negative
39.7138602661906,-107.795845433042,positive
35.2141365602095,-99.2190124661534,negative
44.7816972810404,-101.973069425674,negative
38.7124808332876,-96.8571238479146,negative
44.7588512923222,-100.562090534312,negative
44.2720222806154,-104.54745328305,negative
44.1229848387024,-100.268825908801,negative
41.0132033243125,-93.6897798780838,negative
39.4952521618293,-93.0400208223725,negative
32.5648215055749,-104.043032386841,neutral
37.3677005012485,-97.387843950503,negative
35.2034031548698,-98.7402600797224,neutral
46.9578949462518,-103.785213322562,negative
33.8900320378808,-105.672475515626,negative
37.9121806807526,-100.128996425904,negative
37.899062655058,-104.537238309271,positive
34.9333030059736,-98.1163963182969,negative
45.7514404103503,-99.7459933869433,negative
41.691469346897,-115.900019861999,negative
34.7276191175968,-105.285690002606,negative
40.961423886455,-112.396728869252,negative
34.3693082841761,-106.319035724045,positive
48.3758941333016,-110.172126632603,negative
41.5047678026574,-106.63015454895,negative
43.5726979821044,-95.5280931073073,negative
44.4175879598183,-104.865595125509,negative
38.6425252437988,-96.5400821114646,neutral
42.1616647277726,-100.447097964826,negative
39.3136873255435,-95.5615331573788,neutral
36.1114181207997,-101.226684622544,negative
48.1710647741334,-98.4375755013418,negative
37.579598886492,-99.1627017227953,neutral
43.38183413576,-100.707443212779,negative
52.6559909282645,-101.664797245909,neutral
35.2199295879991,-102.07602153831,negative
44.4699241733878,-104.506173994052,negative
44.4682716886184,-101.27674539857,negative
49.206581118618,-101.764601694501,negative
39.0775926613566,-100.167911752548,negative
39.1229739985445,-101.970022924249,positive
33.5261130310053,-100.508371564948,positive
39.4921845835705,-100.076466372504,negative
40.0421021705831,-97.1820722649685,negative
36.4573637341932,-103.709682639796,neutral
33.7677150135912,-94.1380905700026,positive
41.4747885488059,-96.2602498423367,negative
35.0538024945779,-103.507494395382,negative
42.1885358111623,-100.405194897235,negative
34.4980308012133,-96.5863656932882,negative
44.0552580767603,-95.8924307014718,negative
44.4927213454735,-94.3075277343675,positive
44.050125191806,-101.590718270453,negative
38.8257623253314,-97.4963452279234,negative
27.2644213222429,-101.739517917493,negative
38.1740833004886,-93.0137339053976,neutral
33.353681333009,-97.4407444205338,negative
46.2840646456944,-105.156131659229,positive
41.4973886917239,-100.796127684659,negative
33.7745527908231,-98.166582577398,neutral
32.8349809935141,-99.2399895356139,positive
52.1916647570703,-102.472639968356,negative
53.1267982497873,-97.0188314294604,negative
40.4708516959452,-100.283765825553,negative
39.8730509167466,-101.606075763176,negative
35.7484322276997,-97.6930519327539,negative
31.4842825209575,-98.3266030627035,negative
37.6569546486886,-107.668817940304,negative
40.9605626747405,-100.974581643825,negative
45.7716813575591,-97.3393149133419,positive
40.2207745553698,-106.502069477676,negative
38.434573965151,-106.89042572757,positive
37.0181147250771,-107.289640084025,negative
42.3438810932416,-104.879354782325,positive
38.7337589942085,-98.6242466040745,positive
33.2892969202728,-101.019829871511,negative
32.7888197574176,-110.782510823649,neutral
30.6637501220551,-92.9134347580766,positive
36.21818026799,-100.671164790024,negative
38.1239228131318,-103.326339000392,positive
40.2417215807,-100.964224511803,negative
33.9770771280919,-106.034321492161,neutral
38.6326407172836,-101.219057921632,negative
42.2134197854588,-100.073405807018,negative
43.959323125846,-101.015462096812,neutral
41.0674245677536,-108.693401357742,negative
42.5859002490737,-111.379557172659,negative
37.3363682981246,-111.12493794976,negative
45.3412072831157,-96.9412841960445,positive
44.1649368969614,-98.6512243859799,positive
33.4077441476413,-103.143366765371,negative
42.0821516279167,-100.834032549848,negative
34.1407873433979,-103.832865629227,negative
39.1082584732373,-97.0883799254135,negative
41.2828259010692,-98.3671384073022,negative
42.7950949168264,-111.185863383876,positive
41.0858216185482,-105.580495452547,negative
42.4877452299949,-102.497854376265,positive
49.3719807866728,-99.2664096986632,neutral
35.5688839287615,-101.263089901698,negative
45.8113620754794,-98.5498168728928,negative
40.872942328075,-95.9828696662744,neutral
33.4278650258049,-93.5483062150822,negative
34.4267688438861,-103.608037457769,negative
46.4972611324691,-100.052923352898,negative
40.3593818624395,-101.094052671216,positive
37.4266051906814,-106.105961700073,negative
39.8942821409426,-99.0073044427416,negative
33.1274800214173,-111.890554813148,neutral
42.8494634588342,-99.3539463824586,positive
33.3657092063062,-96.8915809734721,negative
43.3760930535765,-100.937274115432,negative
33.8680477190516,-110.71181373718,neutral
45.4509109061439,-96.5494498603973,positive
42.9289989298583,-98.3524925713148,positive
42.4833357416981,-93.7728343356403,neutral
41.5249828296653,-93.1775659664969,positive
36.5236235375256,-93.8143401345267,negative
39.9347378150719,-100.49770110717,neutral
43.8290024408094,-111.315237237377,neutral
27.5643358890099,-98.966901695895,negative
38.8198514628159,-108.953913094274,negative
43.6173345390075,-98.5488178835748,negative
32.6908439248212,-104.894741712881,positive
38.6116491922811,-96.7435830851226,negative
43.1734467251079,-85.8328002138874,positive
45.9009897123658,-100.500693105168,neutral
43.9256633462168,-97.7119293204536,negative
37.0254572562844,-105.230499364385,negative
44.0661915413061,-103.25586076956,positive
39.08410314397,-107.284514608172,negative
40.3172558752863,-100.774700382462,positive
43.0517052732518,-92.3016217648765,negative
37.4664888308198,-99.3513253294507,negative
47.1719248364237,-109.031934021839,positive
44.6575961728761,-94.8794374108224,negative
42.3101681826842,-96.2877499896347,neutral
37.0629376411506,-96.5314099299878,positive
42.7180195939167,-101.241793790053,negative
39.5037733045699,-99.0198084696484,neutral
35.6465207891412,-102.699572347753,negative
39.8721723015019,-95.7073098250011,neutral
37.1356241474222,-108.436983216415,negative
35.5196882145849,-98.0920404045339,neutral
34.3389918143563,-99.110282855862,negative
37.3765091354511,-100.515136458742,neutral
41.6259752986984,-92.5552842248186,negative
39.0457446873747,-95.7147751511951,negative
34.7757702027316,-104.893846138667,negative
41.9522933777522,-100.018488032708,negative
33.9428623035154,-96.3604206607839,negative
46.5272445272098,-106.442976803752,neutral
44.1353971194145,-101.395466191952,negative
41.2755035566667,-98.8217280111855,negative
40.5385743004937,-103.60073058083,neutral
39.4790577887701,-104.427648997278,positive
39.3690597699235,-107.337182529973,negative
47.7469361271462,-94.8905969083522,negative
37.1980774522076,-106.69868716581,negative
52.476629470153,-98.2936897341059,neutral
39.9999427963002,-100.160983607207,negative
35.521719354527,-103.344660399729,positive
45.6709163627818,-92.7644703861376,negative
53.7021817078706,-104.231843937866,positive
40.7219132221133,-108.470353041015,positive
30.2961337265355,-108.782483490104,positive
38.8830866977082,-104.122679656048,negative
43.5678771392343,-107.171600831408,positive
36.5881894428947,-102.809783967078,neutral
39.8953690901204,-106.713580141217,negative
40.7055233246546,-98.194213928106,negative
43.21062707705,-101.362837695943,negative
38.8402793565421,-93.9138937891592,negative
32.7467119088726,-93.3127494568024,positive
53.4049740994804,-95.512083533691,negative
38.9039226122249,-107.693561135444,positive
40.7538632948574,-97.5447329071544,negative
45.52193655237,-98.3762208645631,neutral
39.3237226229598,-104.796796634988,positive
42.5654407013945,-96.5565907133447,negative
42.4722617910773,-99.6382483320347,neutral
38.6036873121304,-99.535691321189,neutral
33.0790022635891,-103.291706020695,neutral
39.8167169829704,-97.4622857366652,negative
38.3342567086162,-96.6277374037163,negative
29.8638688356192,-104.018667327107,negative
29.8824751401516,-96.824208021219,negative
39.5877961864213,-106.041247915852,positive
39.8335512396789,-103.690230764332,negative
44.6374071836828,-101.606170630769,positive
29.0731915931027,-102.077891336891,negative
44.6882198111997,-100.136672025532,negative
37.0779797560403,-85.9669556114487,neutral
34.5007463818327,-100.681800458889,positive
40.6890155926468,-100.098307485719,positive
40.666977067265,-99.9902184676357,negative
35.3407518711893,-106.978256110838,negative
39.0216179908193,-96.7181463105508,positive
38.8790712670358,-94.7682779428936,negative
45.2528790090752,-100.360432059344,neutral
31.6926626419791,-102.272176984119,positive
43.0202971907328,-97.3207205953516,neutral
46.1624888506066,-96.5367348503414,negative
46.3282750811031,-93.6543417061192,neutral
44.3216062956987,-97.0376671835164,negative
36.8547767833167,-110.170454990789,negative
44.7675096059978,-98.5370984613816,neutral
39.0330182057939,-100.123162512341,negative
33.2707065890391,-109.537004546762,negative
38.8571861775519,-101.215076783294,neutral
38.5629593354653,-101.154204828903,negative
41.8719984327602,-99.8687685451743,neutral
45.9998437583262,-96.094830220776,negative
37.6006488146367,-93.8425989022301,negative
43.7225258906341,-103.728495694251,negative
35.4868890051493,-99.104673680463,negative
38.2240726247756,-96.8030618398084,negative
45.3842091907643,-95.7821623654097,negative
40.343930383434,-107.694913515282,negative
43.1933691708376,-91.4480939451948,neutral
37.2652570534262,-91.546586539828,positive
41.7216905893181,-91.1153494251858,positive
40.5671620928707,-97.2354322095316,positive
41.563743448451,-103.094671198685,positive
41.6491269556239,-100.904961990303,negative
38.9449647901948,-102.998267620722,negative
44.2750974750313,-99.0643778010192,negative
30.3752942712266,-100.222940162317,neutral
34.3636544555867,-105.849263593528,positive
38.6161626851428,-97.4770650356687,negative
49.1979028659052,-101.103858190929,positive
42.3284092888999,-96.8721457752372,positive
38.2445404064676,-109.280171531286,positive
41.0682490629941,-94.7860787126661,neutral
40.9452029880805,-100.344744228634,neutral
32.2256553209809,-100.905409154495,positive
31.6896642671841,-101.633444171462,positive
40.3968524303905,-104.32146496492,neutral
31.143845869595,-98.66883248995,positive
44.6873015749879,-96.4104060055967,neutral
42.2072414016504,-103.835922969759,negative
40.2034729095191,-101.736544432996,positive
40.1303960419679,-88.7144751199057,positive
34.0343909373976,-93.5933007895869,negative
44.3382991882831,-101.036218060703,neutral
43.7187793189396,-102.987087674365,negative
42.2722431123692,-107.09898013643,neutral
41.2067676979271,-95.9253595538041,positive
33.0063587447527,-98.6107162711487,positive
38.1681345067986,-93.5195797962499,negative
44.0248870591122,-92.5540404297364,neutral
41.9219582591606,-94.4217480789625,positive
37.7734110472377,-99.4583622336782,positive
42.1017906707987,-94.5270036618686,positive
28.4327009745674,-104.719196633184,positive
44.9173194321565,-97.7705447889882,neutral
38.7797912563611,-105.56676718484,neutral
32.0890761577655,-92.9571908850557,neutral
42.6398815948214,-104.376086356472,neutral
31.0921348321718,-106.684387980066,negative
44.3903495765037,-103.623414094661,neutral
44.6442548583031,-99.5063652227481,negative
40.5536733981846,-95.9535428505006,negative
44.2701329555549,-108.842354045599,positive
42.684975731417,-94.0726541025496,positive
33.4567507553653,-100.619221355607,positive
32.377164550793,-101.170396202822,negative
39.8821355227213,-104.129355834492,negative
39.2988735405749,-106.752056747249,neutral
35.6506833558413,-106.205123656421,neutral
45.4699101446807,-95.7766014728951,negative
49.8323307169535,-107.122145271278,neutral
47.8459407132517,-99.2927895910371,negative
43.7641476026022,-99.0452931767871,negative
36.1066897943586,-99.481373100759,negative
33.3404717704876,-98.8229020922438,neutral
37.9305546278976,-97.7471767931039,positive
41.3191006895289,-98.050170305929,neutral
35.906185217919,-101.017681534161,negative
32.8626292823676,-99.6540702489358,negative
26.209680674076,-95.6368811406438,positive
46.5176642579842,-94.2725945939923,negative
43.69955671276,-99.3249495765433,neutral
41.4299622892563,-99.8392816876256,neutral
33.3085568283137,-97.4528338214536,negative
32.6897135351176,-101.245984573609,negative
33.3470406725994,-103.411269314183,neutral
46.1495434413967,-100.731170401172,neutral
38.3651235375068,-95.3351435465185,negative
37.4144804318762,-100.732629616335,negative
36.2722003424713,-104.350220202813,negative
40.9540002452444,-102.187671533958,negative
33.3246214154945,-102.740435622063,neutral
41.6816159233018,-92.0686545600097,negative
42.0353959995539,-106.964475198313,negative
32.4114311295738,-108.556699400458,negative
40.0632907218237,-109.283329539154,positive
36.9703298304731,-103.24803399778,positive
46.448716179954,-96.6902261942716,positive
39.6585323314368,-91.9575509494949,negative
37.0282939580251,-108.49807780469,negative
41.159148631396,-95.1422880603182,negative
40.2161059535919,-106.409911787827,negative
28.6803937426866,-99.9474666410573,positive
42.7493839078187,-108.189322816062,neutral
45.186955809894,-89.787854120097,neutral
43.604602919869,-98.2909482561362,negative
36.1457321702285,-99.689282066407,positive
46.148268803763,-109.197311389116,neutral
40.5715447074917,-84.4128412112753,positive
38.6684712917276,-98.0433772638134,neutral
43.787482974446,-91.2574249426357,positive
36.488554192292,-96.8471430903416,neutral
39.0754251567986,-103.712828945585,neutral
